vocab,Freq
무협,106
얘가,105
오래,105
200,105
누군가,105
요안이,105
일어나는,105
토모코,105
빼빼로,105
좋은거같음,105
버블린,105
커플링에,105
오리지널,105
그러고,105
겨울왕국2,105
백합컾,105
일어났는데,105
것들,105
같어,105
슬로우스타트,105
난다,105
노블,105
때는,105
모르는데,105
않니,104
유독,104
처음에,104
카톡,104
숏컷은,104
했네,104
이북으로,104
하루카나,104
얘기하고,104
확률로,104
레즈임,104
에피소드,104
그린거,104
블루레이,104
만들어놓고,104
알았음,104
세레나데,104
것이,104
뉴비,104
대단한,104
유해지정,104
뭐라,104
믿고,104
보임,104
10,103
애낌,103
어린,103
어서,103
역식,103
입고,103
디지몬,103
성격이,103
스왑스왑,103
읽는데,103
비주얼,103
괜찮지,103
퀸메이커,103
아무튼,103
타에치사,103
이상함,103
보비는,103
찾아주라,103
여대생,103
일요일,103
님들은,103
들어,103
하나로,103
로젤,103
없어요,103
사춘기의,103
만나는,103
받음,103
저장소,103
전자책,103
아동애니,103
하루만,103
나데시코,102
리리스파,102
읽는,102
햄버거,102
생각한,102
이거는,102
모르고,102
가능함,102
그리면,102
이번엔,102
꾸준히,102
끌리는,102
아아아,102
않았냐,102
납치,102
개좋아,102
망갤에,102
18,101
안본,101
10월,101
미안해,101
괜찮네,101
있는게,101
공통점,101
돌아감,101
포스터,101
침대에서,101
그림이,101
괴롭히는거,101
클레어님,101
읽어본,101
강한,101
이세계물,101
남은,101
눈물,101
뉴짤,101
정발된,101
한국어,101
올려도,101
뭐든,101
받는,101
비밀,101
dol겜,101
첫사랑,100
여캐가,100
왜캐,100
조와,100
총공,100
소전백합,100
생각하니까,100
한명,100
회사,100
미라센세,100
그렇지,100
밀어주는,100
끌린다,100
가챠,100
보고싶당,100
추천해조,100
플랫폼,100
한다고,100
결말이,100
버스,100
사면,99
아스테리즘,99
이모유선,99
것이애요,99
여캐들,99
영업,99
수상한,99
남캐는,99
인기많네,99
커여움,99
최대,99
사랑의,99
이거나,99
마음을,99
하니,99
했어,99
아는데,99
알려준다,99
어디에,99
스포츠,99
안나오나,99
어머니,99
자신이,99
기억,99
냄새,99
인정하는,99
수시앗코,99
작품을,99
코다마,98
올린,98
저도,98
소행성,98
초반에,98
놀러와,98
노말물,98
한정판,98
스바루,98
플립,98
시작함,98
싫어하는거,98
거기,98
보고십다,98
넷플릭스,98
사요린코,98
하나는,98
레알,98
많지,98
망한,98
합동지,98
비가,98
사고,97
양심고백,97
어플,97
에피,97
인데,97
처음엔,97
들어오게,97
배틀레주,97
했던,97
린코가,97
레오나,97
도와줘,97
다시보는,97
까지,97
좋겟다,97
좀비랜드사가,97
뭐여,97
나오고,97
호에에에,96
시작,96
노답샵,96
게임에,96
양은,96
1부,96
저기,96
아무래도,96
안되냐,96
만화로,96
생일이,96
역대급,96
안좋아,96
있어도,96
구도,96
모카가,96
강제로,96
말도,96
말야,96
무료,96
나와야,96
야한게,96
여자를,96
키우는,96
살고,95
11,95
싫은,95
옆에,95
4컷,95
있긴,95
저런,95
정상,95
미조레의,95
생각인데,95
투표,95
도서관,95
되어버린,95
사실은,95
동성결혼,95
필요없고,95
어두운,95
처음부터,95
가라,95
담배,95
백갤럼들의,95
디바,95
여자랑,95
시절,94
실화,94
쓰기,94
여름,94
3장,94
왕자님,94
머리카락,94
14화,94
쓰는거,94
사랑에,94
퍄퍄,94
꿀잼이네,94
백합게임,94
후편,94
어렵다,94
있었던,94
애인이,94
루시드,94
니코,94
저스툰,94
미셸,94
작품에,94
변태,94
빠진,94
사귐,93
가학물,93
할머니,93
마렵다,93
알고보니,93
카오루는,93
왔습니다,93
3대,93
어캐,93
4월,93
인성,93
리시브,93
노리는,93
신기함,93
학생회장,93
백합기담,93
안나와,93
블루밍시퀀스,93
고백하는,93
리메이크,93
괜찮음,93
이레윤,93
백합애니가,93
자매가,93
일부러,93
크리스마스는,93
엔딩이,93
사투리,93
무료분,93
눈에,93
념글보고,93
좋았을텐데,93
아프다,93
레즈섹스는,93
분들,93
카오리,93
갓커플,93
커미션,92
좋아한다,92
얘들,92
안드로이드,92
꼴리는,92
마법사,92
전혀,92
주말에,92
유키나는,92
물어보는,92
중요하지,92
이것은,92
작가도,92
아닌거,92
성공한,92
춘미쟝,92
그러면,92
만화좀,92
새장의,92
히마와리씨,92
걸프렌즈,92
돌아가네,92
갖고,92
그리,92
하구미는,92
들어갔는데,92
소설을,92
뒤에서,92
완결까지,92
말까,92
만난,92
발견,92
로미센세,92
남았다,92
야하지,92
선물,91
세서,91
사귀고,91
사귀면,91
좋았던,91
공장의,91
메이저가도,91
레섹을,91
지금은,91
바이올렛,91
키스하는,91
근친백합,91
갤을,91
고민,91
구글,91
존잼이네,91
높은,91
느낀,91
아쿠아,91
재미있다,91
그리드맨은,91
소재가,91
오빠의,91
야하다,91
많더라,91
코코로랑,90
안나,90
아싸,90
덕분에,90
오지는,90
읽을,90
좆경,90
저의,90
주말,90
질투하는,90
상관없는데,90
래즈색스,90
재탕하는데,90
사랑은,90
떠오른,90
아리아,90
레즈는,90
그렇다,90
얼굴이,90
끝남,90
당장,90
들어가서,90
됐네,90
띵작,90
먹을,90
못해,90
보람,90
천사가,89
거짓말,89
마리나,89
요거,89
의미,89
잇음,89
마이온리,89
너따위가,89
해주는,89
만지는,89
한장,89
살면서,89
훨씬,89
힘든,89
뱅드림은,89
그니까,89
아리가,89
유우가,89
조아하는,89
장르가,89
싶었는데,89
참는다,89
그러는데,89
백합장르,89
단점,89
미세먼지,89
땜에,89
말자,89
히냥이,89
먹은,89
모모,89
히노양,89
모임,89
미안,89
판매량,89
중간에,88
4번째,88
1위,88
인가,88
자공자수,88
완전히,88
닛타냐,88
15화,88
명대사,88
빡세는,88
희망,88
레즈라고,88
있는듯,88
그대로,88
이래서,88
요하리리,88
싫은데,88
이상한가요,88
느껴지는,88
시퀀스,88
뜬금없지만,88
엄마랑,88
위험한,88
철과속,88
모모샤미,88
사람있냐,88
못함,88
방에,88
오면,87
원서,87
인싸,87
임신,87
학생회,87
짤은,87
중요한게,87
매운맛,87
1화부터,87
맛있음,87
그런게,87
작가들이,87
그림은,87
뒤늦게,87
카스유키,87
인생이,87
백합엔딩,87
거냐,87
이야기도,87
신기하다,87
제목좀,87
프로즌,87
같은건,87
몸에,87
배가,87
아리사아야,87
인형의,87
발매,87
나온대,87
나와라,87
거시야,87
짝사랑하는,87
건전한,86
언급,86
시간에,86
필요해,86
16화,86
히오스,86
연애하는,86
우아한,86
맛있어,86
있구나,86
비오는,86
아니었냐,86
알려줌,86
끝났다,86
친구의,86
사요히나는,86
기다려라,86
페도하치,86
걸림,86
일잘알,86
떡상,86
렞동,86
없으니,86
마치,86
모름,86
들어간,86
붉은,86
안뇽,85
않다,85
7권,85
연상,85
1일,85
리사는,85
30분,85
알려드림,85
대지들아,85
파면,85
레뷰겜,85
잡아먹는,85
페이지,85
링크좀,85
사실상,85
상상함,85
몰라서,85
번역본,85
유즈가,85
식질만,85
선생님은,85
어때서,85
봄바람,85
웹툰이,85
유치원,85
적당히,85
세상은,85
감정,85
검은,85
넘무,85
이케멘,85
땡긴다,85
플러스,85
개좋다,85
미친듯이,85
좋지않음,85
막상,85
숨참는다,85
망함,85
창작물,85
봄쌀,85
비추,85
요시리코,85
지휘관,84
것이지,84
중국어,84
정주행중,84
연인,84
이다,84
오진다,84
뱅도리,84
공주님이었습니다,84
버거킹,84
좋은건,84
뜬금없이,84
카스아리는,84
히노,84
하네배드,84
아보연,84
싫어함,84
포지션,84
농후한,84
언제나오냐,84
경우,84
앞잡이,84
꿀잼,84
학교생활,84
가져와,84
레쥬,84
모기,84
들었는데,84
백합하니까,84
남자랑,83
만들면,83
갤질하냐,83
야겜,83
스트리머,83
와씨,83
배덕감,83
이즈,83
이화,83
해라,83
그꽃길,83
안되나,83
있는건,83
순정만화,83
이라는,83
입문작,83
번역할,83
악영영애,83
스토리는,83
보빔짤,83
아저씨,83
언제까지,83
이유를,83
고닉,83
완결난,83
유희왕,83
거리는,83
짹짹이,83
사건,82
제작사,82
손이,82
당신이,82
느그보람,82
연하,82
유리,82
2편,82
이엘,82
들어왔는데,82
찐한,82
파라,82
플라워즈,82
사랑한,82
파파고,82
하도,82
하얀,82
흥퍽퍽,82
애낌이,82
미쳤나,82
평소에,82
괜찮다,82
알려주라,82
실수로,82
얘두라,82
그러고보면,82
기대했는데,82
언니들,82
열대어는,82
여기에,82
보여주고,82
같냐,82
건가,82
레드라인,82
애완의,82
관심,82
칠무해,82
두고,82
숨겨진,82
왜이러냐,82
미드,82
키스신,82
여자와,82
가학백합,81
뭐있지,81
시트러스랑,81
서울,81
성인,81
한번도,81
것이에요,81
안봄,81
얼른,81
안이,81
유키리사는,81
1도,81
완료,81
알고있냐,81
린사요,81
좋았다,81
12월,81
백린이,81
나의보람,81
터짐,81
떠오름,81
대해서,81
지금부터,81
그꽃잎,81
애니메,81
추억의,81
노트북,81
번역한,81
납감조,81
나오니까,81
재밌을,81
똥차가,81
듣는데,81
센세는,81
현실적인,81
경쟁,81
위해서,81
글에,81
있으니,81
백합소설은,81
기억에,81
다른거,81
외계인,81
노말충들,81
리얼,81
모냐,81
소장본,81
12,80
성지,80
손에,80
100000,80
풋풋한,80
2년,80
카카페,80
이쁨,80
왜이럼,80
생각을,80
쓰다가,80
좋으면,80
되는거야,80
레뷰는,80
두근두근,80
해석,80
너무하네,80
있길래,80
죽어줘,80
입니다,80
알아보자,80
나오겠지,80
도저히,80
미래에서,80
멍청한,80
백합책,80
정년이,80
백합여관,80
공감,80
가지,80
계정,80
다이루비,80
기준,80
성우가,80
재연재,80
신경쓰고,80
드립,80
하극상,80
올려줘,80
억지로,80
미리,80
레섹하는,80
갓컾이,80
힘드네,80
남자는,79
오네,79
위에,79
리마스터,79
월드컵,79
고민하는,79
연하공,79
치면,79
사람도,79
트루,79
즐거운,79
데자와,79
허미,79
조난입니까,79
흑우,79
2학년,79
악역영애물,79
코노하나,79
가는데,79
레즈의,79
안보는,79
싫으면,79
보러간다,79
태어나고,79
갓만화,79
추천함,79
여아장들,79
금수저,79
갤은,79
읽으면,79
극혐,79
백합입문,79
걸리는,79
거시에요,79
레즈풍속,79
무서움,79
렞섹,79
뮤비,79
민초,79
병신,79
케틀바이,79
어케됨,79
대세가,78
삭제,78
상태,78
당신은,78
신경,78
승지,78
부족해,78
해피엔드,78
개빡치네,78
저게,78
잼씀,78
적은,78
증거,78
똑같은,78
너에게,78
시대가,78
타에리미,78
트윈,78
해주라,78
결혼한,78
안되네,78
이만화,78
공모전에,78
알았어,78
업로드,78
공주,78
굿즈,78
드래곤,78
백합야겜,78
부도칸,78
아무리봐도,78
늦게,78
알페스,78
기억하는,78
어쩌고,78
나왔었네,78
당연한,77
앞에,77
에서,77
용사,77
g펜,77
장점,77
이후,77
들키는,77
소프트,77
코난,77
지나가는,77
엄마한테,77
알겠다,77
됐는데,77
안경이,77
민영이,77
받아줘,77
로리콘,77
안보이네,77
실시간,77
플래퍼즈,77
꿈에서,77
언니랑,77
이새끼,77
없다고,77
아쉽네,77
히노양은,77
허니문이,77
중학생,77
이작가,77
걸로,77
고대,77
인정한,77
김에,77
보고있냐,77
코믹걸즈,77
대화,77
킬링미,77
기여운,77
한국인,77
라라,77
온리미,77
볼게,77
부부,77
내일부터,77
남자들,76
포피파가,76
좋아했나,76
샘플,76
란모카,76
에리,76
어째,76
예정,76
우와,76
오오무로가,76
일은,76
입은,76
레뷰스타,76
가학백일장,76
소설이나,76
축구,76
있지않냐,76
생기는,76
옥타브,76
만화보고,76
판타지물,76
신음소리,76
비슷한거,76
해봄,76
작가의,76
린코는,76
조합이,76
지금도,76
마이히메,76
중2병,76
별로야,76
안보고,76
갑니다,76
폰으로,76
번외편,76
장면이,76
데레스테,76
귀엽고,76
백합캐,76
대가리,76
사랑비갤,76
정리해,76
좋아한다고,76
띠용,76
맛이,76
하던데,76
모닝,76
뭐뭐,76
본편,76
발견함,76
술먹고,76
비즈니스,75
맞는거,75
아무거나,75
고통받는,75
바뀌는,75
1년,75
잔뜩,75
필요가,75
찌찌,75
최애부도가,75
비비는,75
얘기하는거,75
토끼,75
그대가있음에,75
메르헨,75
사사코이,75
안뇽안뇽,75
세계관은,75
조합은,75
카스미와,75
안들어,75
유혹하는,75
모두의,75
그동안,75
야한거나,75
생각했던,75
실사화,75
여주인공,75
만화도,75
만화들,75
망했다,75
보려면,75
느낌임,75
이블린,75
여기도,75
걸즈,75
글쓰는,75
시리어스,75
나면,75
여명교,75
아침이,75
아코가,75
정말로,75
킬라킬,75
인터뷰,75
전설의,75
안하면,75
못봄,75
없잖아,75
방갤,75
벽람,75
수면열차,75
하지말고,75
2d,74
한마디,74
프롤로그,74
한번만,74
영애,74
조심해,74
이쯤에서,74
주식,74
행복을,74
가고싶다,74
수영복,74
차윤,74
사랑니,74
한거,74
히카리,74
사귀어주더라도,74
컨텐츠,74
커플들,74
먹어도,74
없었는데,74
먹었는데,74
언더커버,74
가는거,74
메르세데스,74
봣는데,74
회로를,74
다시봐도,74
백합과,74
보빔은,74
카논이,74
아이가,74
나오려나,74
이어폰,74
가족,74
과거,74
귀찮다,74
도로테아,74
보이네,74
좆같네,74
단발,74
대박,74
디게,74
올바른,74
봤니,74
봐봐,74
보쉴,74
선후배,74
작화가,74
맞는데,73
여학교니까,73
당신을,73
갤질하는,73
3개,73
인간,73
2세물,73
잠시,73
조교,73
2시간,73
한시간,73
진실,73
미안하지만,73
차단,73
찾습니다,73
꼬시는,73
번역해드렸습니다,73
연재하고,73
총수물,73
즐기는,73
할거,73
할게,73
필요,73
스스로,73
애니나,73
레즈물,73
레진은,73
어이없네,73
그려봄,73
자매는,73
생각할수록,73
금모자,73
해피슈가라이프,73
근본이,73
아야랑,73
갤러들,73
알았네,73
엔딩은,73
아이피,73
열등감,73
능력,73
변태들,73
기계백합,73
러브,73
만갤에,73
합니다,73
친절한,73
불쌍함,73
유즈모리양,72
개꿀잼이네,72
이래,72
아이마스는,72
짤림,72
질투,72
쪽이,72
노말에,72
지하철에서,72
리리카가,72
죽으면,72
큰일났다,72
2회차,72
1일1아야치사,72
후방주의,72
의미가,72
끝나는,72
에델레스,72
전개가,72
일본어는,72
싶으면,72
얀데레jc에게,72
없다는,72
버스에서,72
갓경,72
유키코,72
거는,72
같애,72
갤주,72
나무위키,72
니나,72
당신,72
파는거,72
둘중,72
집착하는,72
결혼하고,72
후일담,72
격렬한,72
정신병,72
모카리사,72
솔까,71
당신의,71
웃긴,71
요우,71
잇냐,71
음악,71
읽음,71
졸려,71
전편,71
먹는다,71
10분,71
슬라임,71
키가,71
케이크,71
갓컾이면,71
평날,71
그것도,71
3학년,71
쌍둥이백합,71
이러다,71
레즈력,71
병먹금,71
허니문에서,71
자극적인,71
어린이,71
좆트러스,71
가사,71
먹어야지,71
공인,71
레즈커플,71
속삭임,71
프리즘,71
나쁘지,71
맞나,71
파레오,71
예속의,71
티스토리,71
